author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
885138608574918658,2020-01-15 18:46:03+00:00, ,1217518325091028992,en,0,0,0,0,dlvr.it,"New book highlights Trump’s ignorance of history, geography https://t.co/qbrAWWsgWR #World #China #Diplomacy"
1031604961,2020-01-15 18:45:53+00:00, ,1217518284062543874,en,0,0,0,0,Twitter for Android,"#Trump signs partial economic deal with #China, calls #tradepact a ‘momentous step’
#tradedeal
https://t.co/6LQ1MgcmfM"
1014922465,2020-01-15 18:45:51+00:00, ,1217518272553410561,en,8,0,0,2,Hootsuite Inc.,"#BREAKING: United States President Donald Trump signs preliminary trade agreement with #China, enabling more American farm products to be sold to Chinese consumers. https://t.co/z3HzW4Imvg"
884606125,2020-01-15 18:45:30+00:00, ,1217518186276376576,en,1,0,0,2,Twitter Web App,"As with everything #Trump, #Phase-I #TradeDeal is more #bombastic #rhetoric, than substantive change in #China's #trade behaviour or its #offending #practices  https://t.co/0AjTRLd3ol"
81334244,2020-01-15 18:45:29+00:00, ,1217518179741622272,en,0,0,0,0,Twitter Web Client,"Second UNSC meet on Kashmir tonight after China push | Indiablooms - First Portal on Digital News Management https://t.co/NfkRNQWoKC #UNSC, #China, #Kashmir, #Pakistan"
16183601,2020-01-15 18:45:08+00:00, ,1217518092265435136,en,0,0,0,0,Buffer,Prominent human rights group grows increasingly concerned with #China’s human rights record. VOA’s Margaret Besheer reports. @mbesheer  @VOANews https://t.co/o43tji07BS https://t.co/EU3M8CRSdj
1267982563,2020-01-15 18:44:58+00:00, ,1217518052188868608,en,6,1,1,5,Twitter Web App,"US #China Phase 1 trade deal. Full text. https://t.co/iT8zUqvyHI As @snlester already commented, quite a lot of substance here (close to 100 pages). @SoumayaKeynes @AnaSwanson @rodrikdani @DanRDimicco @J_A_Hillman @Winston_W_Ma @MengjingK @londonvinjamuri @RanaForoohar"
2406634596,2020-01-15 18:44:53+00:00, ,1217518030453911555,en,0,0,0,0,Paper.li,The latest China Sourcing Agent! https://t.co/DSEHMvq5DU Thanks to @angelikastalman @NKOutlook @AmberTongPW #china #ecommerce
526436687,2020-01-15 18:44:51+00:00, ,1217518022459641856,en,0,0,0,0,Twitter for iPhone,U.S. and China sign “phase one” trade agreement #SmartNews #trump #usa #china  https://t.co/E1q58pu0rL
786087060,2020-01-15 18:44:18+00:00, ,1217517883921616897,en,3,1,0,0,Twitter Web App,"#China launches national carbon market covering 2,300 fossil fuel power plants producing 40% of nation's CO2, will ""more than double"" amount of globally regulated emissions https://t.co/1gSTIKUjyT https://t.co/Ukv2xkjrh1"
64748159,2020-01-15 18:44:08+00:00, ,1217517841550860288,en,2,0,0,1,TweetDeck,"Reaction to phase one #trade deal
#Agricultural groups praise #Trump, his administration for reaching phase one #trade deal with #China.
https://t.co/Q2MNyZrF2y https://t.co/QPVqkMGFh6"
1142020602724835330,2020-01-15 18:44:07+00:00, ,1217517838648262656,en,0,0,0,1,dlvr.it,#Donald_Trump #United_States #China #Breaking_News_Politics House votes to send Trump impeachment articles to Senate for trial https://t.co/Urndnu9p6W https://t.co/p3aMKkHavc https://t.co/i1uDZWzrPc
299141309,2020-01-15 18:43:48+00:00, ,1217517756884623363,en,7,0,0,1,Twitter Web App,"The #Xiwinger has been vy clear on #China's #branding for the #HKSAR: Its now #Communist #HongKong: No #Democracy, No #Freedom, No #Liberalism, No #Westernization"" -&gt;Hong Kong is no longer ‘#Asia’s World City’. Time for a radical rebranding https://t.co/JcbZs8YpIK"
34245009,2020-01-15 18:43:43+00:00, ,1217517738110750720,en,7,0,1,3,Twitter Web App,"US-China sign 'phase one' of trade deal, Trump says it will deliver economic justice

#US
#China 
#ChinaTradeDeal 
#DonaldTrump 
#TradeDeal

https://t.co/W4cOiC5SyR"
1101984386977808387,2020-01-15 18:43:21+00:00, ,1217517645647482880,en,5,1,0,5,Twitter for Android,"#ULTIMAHORA
For #Cuba and #Mundo, tensions between #EEUU and #China gradually fester, as @realDonaldTrump and Chinese Deputy Prime Minister Liu He signed this #15DeEnero phase one of the White House trade deal in Washington
#CubaPorLaPaz
@DeZurdaTeam https://t.co/K1H6tj5vM9"
40138389,2020-01-15 18:42:37+00:00, ,1217517461681078272,en,0,0,0,0,Paper.li,The latest Hidden Wealth Times! https://t.co/D0YqnVXiI3 Thanks to @GoldSilvBull @JanetTavakoli @kate_awakening #china #gold
1201449990326849536,2020-01-15 18:41:40+00:00, ,1217517220961476608,en,1,0,0,0,Twitter Web App,"Looking for image editor?
Click here to hire https://t.co/tb1mnsjb9j

#imageediting #Fiverr #backgroundremoval #whitebackground #clippingpath #freelancer #photoediting #Amazon #etsy #eBay #NeverWarren #PuertoRico #WednesdayWisdom #Gallant #China vs #realDonaldTrump https://t.co/yZexZPixO9"
1215969365163511809,2020-01-15 18:41:34+00:00, ,1217517193727885312,en,0,0,0,0,Twitter Web App,"Get a $100 CVS Gift Card Now!(Email/zip submit)
To get visit and follow the link
https://t.co/POGo99gPhV
#NeverWarren #WednesdayWisdom 
#China #Gallant #NationalHatDay 
#RockHall2020 https://t.co/RR7iDNDiLy"
38833974,2020-01-15 18:41:23+00:00, ,1217517150816145410,en,2,0,0,1,Twitter Web App,".@FoxBusiness Video: #China will buy twice as much #agriculture as ever before: @SecretarySonny.

https://t.co/KiKahzivE4"
3724521614,2020-01-15 18:41:21+00:00, ,1217517142351855616,en,1,0,0,1,Twitter for Android,"Economic and Trade agreement b/w  USA and China.

 @USTradeRep. 
#US #ChinaTradeDeal
#China #USChinaTradeDeal
(Pic- Page1) https://t.co/dDFcShE0TN"
300045480,2020-01-15 18:41:10+00:00, ,1217517095673425922,en,0,0,0,0,Libre Información,#Trump Today: #Trump signs ‘landmark’ #China deal and says removal of tariffs will come in next phase https://t.co/W9f3mcw5M5 https://t.co/VH5wKZUDt7
195385258,2020-01-15 18:40:45+00:00, ,1217516991562551298,en,0,0,0,0,Twitter for iPhone,Just out of curiosity: is #PhaseOne actually a #FakeOne or #FailOne #trade deal with #China? Or is it a substantial step forward?
37397428,2020-01-15 18:40:22+00:00, ,1217516892887252992,en,138,3,35,46,Twitter for iPad,Trump says #China trade deal is more than $200bln and will grow every year. (Do the Chinese know that last part?!) 😬
300045480,2020-01-15 18:40:18+00:00, ,1217516878618251264,en,0,0,0,0,Libre Información,"IT'S OFFICIAL: #Trump signs #China trade deal, says tariffs could be lifted in Phase 2 https://t.co/htXlpp7kTC https://t.co/I2YZGc0TJg"
859477960084082692,2020-01-15 18:40:07+00:00,01120f703ae9184a,1217516830501343232,en,0,0,0,0,Twitter for Android,"I cannot actually believe that we had the opportunity to see, touch and walk on one section of the Great Wall of China!  The one section we got to see is called Mutianyu Great Wall (慕田峪长城), because it is situated by Mutianyu village. ~ #thesignhunters #china #mutianyu https://t.co/E4s6Hyn2GL"
111628833,2020-01-15 18:39:48+00:00, ,1217516753032556547,en,0,0,0,0,Twitter for iPhone,China’s government sees human rights as an existential threat. Its reaction could pose an existential threat to the rights of people worldwide. #China #Rights2020 https://t.co/3DMTmudres
128315927,2020-01-15 18:39:46+00:00, ,1217516741099687936,en,4,0,0,1,Twitter Web App,"The signing today of the 'phase one' trade agreement between the United States and #China represents an important step towards helping America’s farmers and ranchers expand their exports. 
https://t.co/FnW7IK290Y"
1529421373,2020-01-15 18:39:13+00:00, ,1217516605774581760,en,1,0,0,0,Twitter Web Client,"#PresidentTrump to sign 'Phase One' of China trade deal | #USATODAY https://t.co/jUMqNiLRL9 via @YouTube #PRESIDENTDonaldTrump and 
ChineseVicePremier #LiuHe  🇺🇸 #China 🇨🇳"
1211232188412252160,2020-01-15 18:38:11+00:00, ,1217516343408451585,en,0,0,0,0,Twitter for Android,"#Communism, China, and the ‘Quit the Party’ Movement
#China 🇨🇳wants to shut 🆙.
PLEASE DO NOT STOP.
👉#StandWithHK🇭🇰 
👉#Denmark 
#dkpol #dksocial 
🌄#Revolution🌄 
👉#MeToo
👉#BoycottBeijing2022
#Google #Facebook #Twitter
⛔#Dictator⛔
https://t.co/LZjDtqVohT"
822210038693384192,2020-01-15 18:38:08+00:00, ,1217516329831366657,en,0,0,0,0,Paper.li,The latest The International business Daily! https://t.co/F7r8ONeGoW Thanks to @KennedyCSIS @Club12D @gopoundsand1234 #china #trump
1083495635561541632,2020-01-15 18:37:30+00:00, ,1217516174260367361,en,0,0,0,0,Twitter for Android,"""This is #China's new #Driverless high-speed train""  https://t.co/CxDRB1x4Yw"
1054306906167218177,2020-01-15 18:36:45+00:00, ,1217515981750308866,en,2,0,0,1,Twitter Web App,"https://t.co/Pyg1XVH86Y

✓ The algorithm is designed not to be subject to the currently known PoS attacks and to faithfully approximate the security and stability properties of the proof of work (PoW). #Takamaka #ProofOfStake #mining #blockchain #china #ethereum https://t.co/6N011hngUS"
2918307101,2020-01-15 18:36:41+00:00, ,1217515968752164865,en,9,0,0,1,Twitter Web App,Emerging markets: The deal between the US &amp; #China removes a headwind for now but things are also looking up for #EM because the market is sniffing out a global rebound. An anticipated #earnings recovery and a weaker #USdollar would be a win for non-US markets. #globaleconomy
256495314,2020-01-15 18:36:25+00:00, ,1217515899265015808,en,5,0,0,0,TweetDeck,"US president #DonaldTrump signed a trade deal with #China aimed at lowering tensions in a long-running dispute between the economic powers.

https://t.co/JvZr4thhyn"
201919494,2020-01-15 18:36:15+00:00, ,1217515856483188739,en,0,0,0,0,Twitter Web App,"More: China to Increase Purchases of Energy Goods by $18.5 Billion in 2020, $33.9 Billion in 2021, US Government Says

#China #TradeWar"
253096281,2020-01-15 18:36:14+00:00, ,1217515851752124418,en,0,0,0,0,Twitter Web App,"New provisions on intellectual property and technology had been added to US and China's trade agreement. 

https://t.co/2Zpqg1vXC4

#TechNews #Tech #intellectualproperty #UnitedStates #China #ChinaUS #tradedeal"
482403268,2020-01-15 18:35:43+00:00, ,1217515721934155776,en,0,0,0,0,SocialNewsDesk,#BREAKING: @POTUS @realDonaldTrump signed phase one of a trade deal with #China Wednesday as the world’s two largest economies try to rein in a more than 18-month-long #tradewar. https://t.co/PAfrKfIE1v #trade #economy #news #kidknews #localnews8
201919494,2020-01-15 18:35:38+00:00, ,1217515701113704448,en,0,0,0,0,Twitter Web App,"More: China to Increase Purchases of Agricultural Products by $12.5 billion in 2020, $19.5 Billion in 2021

#China #TradeWar"
835836204,2020-01-15 18:35:26+00:00,01a66449057e729f,1217515654158274560,en,1,0,0,0,Twitter for iPhone,Trump signed a #tradedeal with #China right at the same time as House sent #impeachmentarticles to the #Senate to give Fox News something to talk about today.
18461401,2020-01-15 18:35:24+00:00, ,1217515644545110018,en,6,0,0,2,Twitter for Mac,My report on the release of the Phase One trade deal. #China #Trade https://t.co/oHeWugR2hZ Live again in an hour.
100176712,2020-01-15 18:35:22+00:00, ,1217515636395397120,en,49,1,1,12,Twitter Web App,"A periodic reminder of where #India stands on various parameters among top 10 #economies of the world.

#Indianeconomy #economy #GDP #inflation #Jobs #jobseekers #unemployment #interestrates #RBI #USA #China #Japan #CanadaChat #investment #investors #investing #stockmarket #Repo https://t.co/A3HSMwL6Yn"
89489836,2020-01-15 18:35:10+00:00, ,1217515585925533697,en,1,0,0,1,HubSpot,"Live Streaming in #China: China is digitally transforming at an unmatched rate — with #livestreaming playing a prominent role everyday life. In this blog, we take a look at how this trend is impacting business models and consumer behavior. https://t.co/UkYbg5xphE #blog"
914673702,2020-01-15 18:35:06+00:00, ,1217515568305143809,en,0,0,0,0,Paper.li,The latest maitre_a_panZer! https://t.co/iWAkaMDPLk Thanks to @maurizioagazzi @sebaquila @ANNAMARIABIASI1 #russia #china
1211232188412252160,2020-01-15 18:35:04+00:00, ,1217515559291625475,en,0,0,0,0,Twitter for Android,"#Global elitist turns against China 
(and asks America for help)
#China 🇨🇳wants to shut 🆙.
PLEASE DO NOT STOP.
👉#StandWithHK🇭🇰 
👉#Denmark 
#dkpol #dksocial 
🌄#Revolution🌄 
👉#MeToo
👉#BoycottBeijing2022
#Google #Facebook #Twitter
⛔#Dictator⛔
https://t.co/dRkYYDViiK"
463114739,2020-01-15 18:35:01+00:00, ,1217515545362345984,en,0,0,0,0,Buffer,From the archive: Shadow Days #china #drama #films #horror #recommendedposts #reviews https://t.co/yanHsQutU6
211776502,2020-01-15 18:34:32+00:00, ,1217515423966597121,en,0,0,0,0,Twitter Web App,"The 'Phase One' trade agreement is simply an excuse for @realDonaldTrump to brag in front of the cameras about solving a problem he caused. In reality, #Trump's brash actions have made #China realise that they need to decouple from the US economy as fast as they can.

#tradedeal"
201919494,2020-01-15 18:34:31+00:00, ,1217515419860455426,en,0,0,0,0,Twitter Web App,"China to Increase Purchases of Manufacturing Goods by $32.9 Billion in 2020, $44.8 Billion in 2021

#China #TradeWar"
1126395346781863936,2020-01-15 18:34:13+00:00, ,1217515345994506240,en,1,0,0,0,Twitter for Android,"This initial step to further strengthen U.S. manufacturing, Intellectual Property &amp; farming competitiveness is only maligned by the Liberal media &amp; blue checks who hate America.

Trump continues to be America's best advocate in modern times, possibly ever.
#MAGA #trade #us #china https://t.co/aJFJAWDNPY"
2262532860,2020-01-15 18:34:03+00:00, ,1217515305750032384,en,0,1,0,2,TweetDeck,"#US-#China sign phase 1 of trade deal; tariffs to “just” remain  

https://t.co/CRaUP7vwlh"
2299901844,2020-01-15 18:33:48+00:00, ,1217515239962333184,en,24,0,2,24,Twitter for Android,"This is the quality of #CCP's ppl, what they wanna is to plundering and pleasure from other countries benefits of the governed systems
I mean, if #CCP do governed great for their country, why do #china citizens needs to pillaged other national identity ?
@SolomonYue 
#ChinaCrisis https://t.co/L16DRJrbLS"
119439976,2020-01-15 18:33:43+00:00, ,1217515222174441473,en,0,0,0,0,Paper.li,Open #Man &amp; #Woman Award https://t.co/xYYQZVC7HA @iamwill @edsheeran @narendramodi @Biz @elonmusk  @BusyContinent @WSNet_USA @following10 #man #china
2263105532,2020-01-15 18:33:32+00:00, ,1217515173079945216,en,21,0,5,12,Twitter Web Client,"The cost of Brexit: #UK depends on #US decisions,

Faced with US pressure, Britain says security is 'top priority' ahead of a key decision on #China Huawei 
https://t.co/v7TMqcGLbh"
351205408,2020-01-15 18:33:17+00:00, ,1217515113223217152,en,3,0,0,2,Twitter for Android,"US &amp; China Sign 'Phase One' Deal.

#tradedeal #TradeTalks #RT #BREAKING #TrendingNow #News1st #biztips #WallStreet #investors #NYSE #NASDAQ #geopolitics #USA #Trump #Trump2020 #China #maga #ecommerce #USChina #GlobalDev | @BBC @arhqadri
https://t.co/OxrUgVEPBI"
3087202138,2020-01-15 18:33:09+00:00, ,1217515078062243841,en,3,0,0,3,Twitter Web Client,Good news on #US - #China #trade front - but there is a long way still to go so let's all hope they can build on this  US and China sign deal to pause trade war https://t.co/85z2ZamIMH via @financialtimes
14229632,2020-01-15 18:33:06+00:00, ,1217515064619487232,en,1,0,0,0,Twitter Web Client,#Trump will #sign a “#PhaseOne” #TradeDeal with #China. Here’s what’s in it — and what’s not. https://t.co/oiioSGv2Pp via @voxdotcom #News #TradeWar #TrumpChina #PhaseOneTradeDeal #Signing
937962626222497793,2020-01-15 18:33:05+00:00, ,1217515059888492544,en,0,0,0,0,Devdiscourse News Desk,#China to boost #US purchases by $76.7 bln in first year of trade deal -text https://t.co/heLqwZZJJv
418028983,2020-01-15 18:32:23+00:00, ,1217514883991949312,en,2,0,0,2,Twitter Web App,".@UANI:Spotted: National Iranian Tanker Company (NITC) vessel Felicity, sanctioned by @USTreasury
 and last seen August 26, 2019, has turned its transponder back on… in #China. @GlobalCRL @HandsOffCain_En"
217426144,2020-01-15 18:32:17+00:00, ,1217514858226376707,en,0,0,0,1,Twitter for Android,"Chinese firms to build new Phnom Penh airport
#Cambodia #China
https://t.co/1yGTv0lTdY"
1211232188412252160,2020-01-15 18:31:11+00:00, ,1217514581456773121,en,0,0,0,0,Twitter for Android,"The Specter’s #Strategies for Destroying #Humanity
#China 🇨🇳wants to shut 🆙.
PLEASE DO NOT STOP.
👉#StandWithHK🇭🇰 
👉#Denmark 
#dkpol #dksocial 
🌄#Revolution🌄 
👉#MeToo
👉#BoycottBeijing2022
#Google #Facebook #Twitter
🌄#Revolution🌄
⛔#Dictator⛔
https://t.co/CeTETiYaSC"
160814516,2020-01-15 18:30:48+00:00, ,1217514484165697538,en,0,0,0,1,TweetDeck,Pete Buttigieg's campaign CISO has resigned https://t.co/iaEPGe3dwZ #InfoSec #InfoSecNews #Security #CyberSecurity #ElectionSecurity #ElectionInsecurity #CISO #MickBaccio #Elections2020 #Russia #China
629727450,2020-01-15 18:30:29+00:00, ,1217514407145693191,en,1,0,0,0,Buffer,Chairman Mao - Why do people worship this MURDERER? by @serpentza #China https://t.co/0q8L8xaqr2 https://t.co/otVvbRxzDk
48368621,2020-01-15 18:30:00+00:00, ,1217514284575420417,en,0,0,0,1,TweetDeck,"#China: Gov finalizing laws for digital-only banking
https://t.co/ojA2M1sjVq"
632793024,2020-01-15 18:30:00+00:00, ,1217514284260958209,en,2,0,0,4,TweetDeck,"ACLED is now expanding coverage to #EastAsia.

Join the team and help track political violence and protest activity in #NorthKorea, #SouthKorea, #China, #Japan, and #Mongolia.

#policyjob #jobsAsia #academicjobs
https://t.co/bKyMsLH9Mt"
19226545,2020-01-15 18:29:57+00:00,1c67f9d9cbae7f69,1217514271422189569,en,0,0,0,0,Twitter for iPhone,"US, #China Sign Deal Easing #Trade Tensions https://t.co/XHA7WOkPT9 @WorldChambers @iccwbo #exports"
1011855417348063233,2020-01-15 18:29:44+00:00,583d04d90e3931f3,1217514218964037633,en,1,0,0,0,Twitter for iPhone,"💥#China 🇨🇳#Energy purchases as part of #PhaseOne of #tradedeal to include #USA 🇺🇸#LNG, #crudeoil, #petroleum products &amp; #coal; with an additional $18.5B in 2020 alone. -BBG 🛢⚓️ #Oil #OOTT #Shipping #Trade #Exports #Economy #NaturalGas #Markets #geopolitics"
